fips,Type,Zipcode,State,City,Metro,CountyName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,pct_change_2020
48493,1-Bedroom,78114,TX,Floresville,San Antonio-New Braunfels,Wilson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86978.0,85964.0,85756.0,84934.0,84665.0,84132.0,83892.0,83503.0,83142.0,82606.0,81921.0,81408.0,80772.0,80904.0,80636.0,80622.0,80206.0,80147.0,80162.0,80334.0,80474.0,80965.0,81460.0,82054.0,82295.0,82275.0,81953.0,81624.0,81298.0,80976.0,80168.0,79616.0,79203.0,78712.0,78831.0,78564.0,79016.0,79467.0,80063.0,80490.0,80237.0,80278.0,80151.0,79822.0,79645.0,79523.0,78909.0,78048.0,77564.0,77576.0,77884.0,77782.0,77511.0,77092.0,76732.0,77070.0,76832.0,76685.0,76546.0,77039.0,77078.0,75780.0,74783.0,74109.0,74856.0,74790.0,75291.0,75219.0,75821.0,76537.0,77325.0,77867.0,78003.0,79209.0,79729.0,80312.0,79670.0,80624.0,81293.0,82480.0,83271.0,84402.0,85245.0,86123.0,87128.0,88117.0,88905.0,89731.0,91114.0,91727.0,92126.0,92008.0,92470.0,92001.0,91831.0,91879.0,92947.0,93769.0,94799.0,95893.0,97038.0,97836.0,98452.0,99182.0,99905.0,100789.0,102153.0,102956.0,103824.0,104172.0,104967.0,105193.0,105212.0,105364.0,106071.0,107092.0,107634.0,109203.0,110298.0,111703.0,111535.0,112603.0,114027.0,115895.0,117171.0,119050.0,120828.0,122255.0,123888.0,125289.0,126820.0,128324.0,130149.0,131554.0,132480.0,133337.0,134794.0,135375.0,136162.0,137049.0,138372.0,137998.0,137049.0,136418.0,137239.0,137747.0,138239.0,139248.0,141005.0,142772.0,143383.0,144973.0,144738.0,145844.0,145457.0,145368.0,145033.0,144919.0,144052.0,142094.0,139808.0,138717.0,138192.0,136641.0,136104.0,135409.0,136053.0,136366.0,136200.0,136117.0,136748.0,138046.0,139292.0,140050.0,-0.3690775921263447
48303,1-Bedroom,79414,TX,Lubbock,Lubbock,Lubbock County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64841.0,65517.0,65384.0,64962.0,64073.0,63333.0,62688.0,61902.0,61582.0,61516.0,61777.0,62261.0,63349.0,63800.0,64047.0,64480.0,65015.0,65155.0,64890.0,65156.0,64916.0,64319.0,63207.0,62281.0,61000.0,59213.0,58175.0,57636.0,58541.0,59741.0,61191.0,61957.0,62305.0,62887.0,63761.0,64071.0,63651.0,64097.0,64288.0,64514.0,63346.0,62657.0,62783.0,63495.0,64710.0,65316.0,65524.0,65545.0,66121.0,66387.0,66493.0,66534.0,66659.0,66525.0,65486.0,64737.0,64036.0,63993.0,64149.0,64497.0,64499.0,64508.0,65138.0,65598.0,65720.0,64984.0,64350.0,63964.0,63889.0,63318.0,62584.0,62207.0,62463.0,62356.0,61780.0,61389.0,62195.0,62820.0,63204.0,62944.0,63375.0,63878.0,64315.0,63670.0,62717.0,62485.0,62431.0,62596.0,61979.0,62557.0,63686.0,64915.0,64777.0,64771.0,64997.0,66359.0,67702.0,68731.0,69861.0,70878.0,72112.0,72740.0,73179.0,73967.0,75650.0,77389.0,16.785278725473546
48179,1-Bedroom,79065,TX,Pampa,Pampa,Gray County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20991.0,21341.0,21600.0,22167.0,22610.0,22981.0,23252.0,23562.0,23947.0,24140.0,24279.0,24296.0,24236.0,24045.0,23864.0,23880.0,24001.0,24210.0,24428.0,24528.0,24380.0,24348.0,24403.0,24614.0,24942.0,25273.0,25588.0,25617.0,25524.0,25324.0,25152.0,24983.0,24977.0,25115.0,25125.0,24988.0,24736.0,24473.0,24332.0,23943.0,23878.0,23785.0,23874.0,23920.0,23868.0,23779.0,23627.0,23603.0,23550.0,23574.0,23301.0,23107.0,22693.0,22443.0,22294.0,22298.0,22454.0,22410.0,22442.0,22370.0,22520.0,22635.0,22979.0,23483.0,24131.0,24830.0,25220.0,25261.0,25098.0,25117.0,25377.0,25585.0,25571.0,25530.0,25494.0,25542.0,25394.0,25242.0,25171.0,25318.0,25467.0,25553.0,25578.0,25640.0,25876.0,25967.0,26066.0,25911.0,25949.0,26014.0,26181.0,26462.0,26685.0,26881.0,26753.0,26716.0,26580.0,26766.0,26884.0,27044.0,27254.0,27173.0,27045.0,26750.0,26861.0,27176.0,27623.0,27985.0,28418.0,28720.0,29014.0,29461.0,29734.0,30094.0,30310.0,30510.0,30470.0,30267.0,30207.0,30358.0,30542.0,30732.0,30874.0,31027.0,31128.0,31328.0,31612.0,32073.0,32531.0,32931.0,33432.0,33805.0,34165.0,34261.0,34375.0,34303.0,34508.0,34813.0,35318.0,35699.0,36088.0,36336.0,36231.0,36014.0,35656.0,35705.0,35978.0,36348.0,36658.0,36560.0,36803.0,36731.0,36926.0,36850.0,37158.0,37472.0,37762.0,37773.0,37498.0,37356.0,37001.0,37016.0,36716.0,36796.0,36509.0,36514.0,36377.0,36305.0,36311.0,36373.0,36529.0,36579.0,36764.0,36853.0,-0.6405232291019162
48183,1-Bedroom,75602,TX,Longview,Longview,Gregg County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48944.0,48905.0,48941.0,48868.0,48547.0,48105.0,47605.0,47220.0,46655.0,45947.0,45377.0,45024.0,44928.0,44612.0,44024.0,43463.0,43192.0,43208.0,43276.0,43357.0,43717.0,44139.0,44383.0,44318.0,44116.0,44052.0,44299.0,44525.0,45007.0,45197.0,45399.0,45373.0,45372.0,45628.0,45910.0,46255.0,46350.0,46772.0,46811.0,46921.0,46468.0,46326.0,46301.0,46264.0,45968.0,45622.0,45308.0,45053.0,44726.0,44204.0,44117.0,43978.0,44208.0,44151.0,44112.0,44331.0,44584.0,44570.0,44246.0,44044.0,44039.0,43916.0,43711.0,43442.0,43068.0,42860.0,42826.0,42923.0,42844.0,42740.0,42817.0,42799.0,42729.0,42682.0,42650.0,42990.0,43426.0,43722.0,43553.0,43065.0,42836.0,42906.0,42941.0,43057.0,43085.0,43309.0,43542.0,43618.0,43561.0,43408.0,43188.0,43234.0,43477.0,43717.0,44122.0,44199.0,44302.0,44200.0,44220.0,44216.0,44346.0,44787.0,45704.0,46569.0,46929.0,47150.0,47014.0,47530.0,48293.0,49326.0,49715.0,49944.0,50248.0,50794.0,50965.0,50756.0,50481.0,50670.0,51238.0,51703.0,51937.0,51994.0,52590.0,53218.0,53728.0,53703.0,54065.0,54867.0,56281.0,56641.0,57060.0,56649.0,56650.0,56303.0,56494.0,56813.0,57226.0,57515.0,57918.0,57987.0,57825.0,57807.0,57558.0,57949.0,57994.0,58911.0,59094.0,59210.0,58654.0,58666.0,58290.0,58593.0,58536.0,59128.0,59563.0,60558.0,61618.0,61843.0,61883.0,62085.0,63547.0,64585.0,65066.0,64732.0,65011.0,65682.0,66708.0,66524.0,66340.0,66665.0,67523.0,69087.0,69886.0,70627.0,70979.0,71265.0,71444.0,72004.0,72514.0,73275.0,73121.0,72883.0,72896.0,72260.0,71727.0,71330.0,71654.0,72312.0,72824.0,72660.0,72381.0,72373.0,-0.18341285820669112
48439,1-Bedroom,76135,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45723.0,46209.0,47010.0,48389.0,50245.0,51527.0,52700.0,53151.0,53753.0,54217.0,54862.0,55514.0,56198.0,57045.0,57549.0,58044.0,57571.0,57702.0,57882.0,59084.0,59871.0,60673.0,61297.0,62039.0,62717.0,63145.0,63304.0,63447.0,63734.0,64736.0,65716.0,66725.0,67531.0,68354.0,68707.0,68688.0,68703.0,69109.0,69889.0,70308.0,70954.0,70404.0,69854.0,68882.0,68838.0,68984.0,69329.0,69346.0,68794.0,68628.0,68701.0,69581.0,69713.0,70463.0,71431.0,73173.0,74108.0,74888.0,74848.0,75163.0,75968.0,77390.0,79092.0,80281.0,81977.0,83760.0,85622.0,86891.0,87977.0,88608.0,90352.0,92725.0,95787.0,97813.0,98865.0,100154.0,101355.0,103421.0,104821.0,106482.0,108078.0,110390.0,112438.0,113867.0,114778.0,115844.0,118561.0,121103.0,124083.0,124034.0,124026.0,124148.0,125092.0,124978.0,124775.0,124781.0,126181.0,126829.0,126932.0,126613.0,126120.0,127303.0,128799.0,130077.0,130799.0,131999.0,133045.0,134046.0,133995.0,134726.0,135236.0,136119.0,136875.0,7.507917828343061
48409,1-Bedroom,78374,TX,Portland,Corpus Christi,San Patricio County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105059.0,105278.0,105299.0,105159.0,105280.0,105368.0,105515.0,105365.0,104943.0,105473.0,106206.0,107484.0,108753.0,109453.0,110994.0,112260.0,113613.0,114614.0,115853.0,116896.0,118554.0,118833.0,119828.0,119967.0,120329.0,120859.0,119931.0,120038.0,119642.0,120279.0,120298.0,121484.0,122041.0,123056.0,122324.0,122107.0,121014.0,120897.0,120749.0,120660.0,120325.0,119687.0,119555.0,119307.0,119982.0,119165.0,118425.0,116637.0,116494.0,115554.0,115702.0,115280.0,114915.0,114613.0,114266.0,113780.0,112356.0,111978.0,112184.0,113267.0,113546.0,114418.0,114315.0,114450.0,114146.0,114004.0,113775.0,113489.0,113377.0,113075.0,112531.0,111754.0,110846.0,109442.0,108724.0,107918.0,108253.0,107983.0,108202.0,108285.0,108380.0,108532.0,108467.0,108790.0,108839.0,109137.0,109336.0,109687.0,109669.0,109546.0,109130.0,109038.0,109732.0,110349.0,110992.0,110881.0,111425.0,112190.0,112783.0,113308.0,113693.0,114707.0,115392.0,116136.0,116446.0,117387.0,118175.0,119001.0,119631.0,119880.0,120470.0,121008.0,121833.0,122420.0,123471.0,124655.0,125660.0,125680.0,125919.0,126881.0,128153.0,129363.0,129989.0,130765.0,131459.0,132216.0,132672.0,132136.0,131625.0,131521.0,132620.0,133821.0,134982.0,136206.0,137223.0,137520.0,137317.0,137502.0,137316.0,137859.0,138556.0,140156.0,140545.0,139947.0,138549.0,137511.0,136874.0,137458.0,137991.0,138847.0,139952.0,141031.0,141950.0,141974.0,142608.0,142800.0,143065.0,142670.0,143425.0,143137.0,142831.0,140566.0,140053.0,139523.0,138519.0,137045.0,134417.0,133461.0,132606.0,133159.0,132780.0,132675.0,132869.0,133687.0,133366.0,132400.0,131499.0,129749.0,128446.0,128049.0,129253.0,130244.0,130610.0,130655.0,130658.0,131073.0,131605.0,132646.0,133946.0,136334.0,138935.0,140249.0,140378.0,9.527602714585823
48363,1-Bedroom,76067,TX,Mineral Wells,Mineral Wells,Palo Pinto County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55470.0,56137.0,56329.0,56654.0,56594.0,56554.0,56570.0,56485.0,56740.0,57204.0,58049.0,58548.0,58517.0,57362.0,56317.0,55828.0,56041.0,56109.0,55943.0,55854.0,55511.0,54768.0,53589.0,52494.0,51795.0,52027.0,52520.0,52892.0,52824.0,52633.0,52611.0,52420.0,51732.0,51123.0,50407.0,50567.0,51052.0,51496.0,51601.0,51404.0,51238.0,51316.0,51199.0,51488.0,52048.0,52819.0,53577.0,53570.0,53710.0,53665.0,53792.0,53706.0,53821.0,54122.0,54384.0,54245.0,54388.0,54081.0,54230.0,54117.0,54430.0,54580.0,54782.0,55042.0,55354.0,55310.0,55447.0,56036.0,56238.0,56756.0,56958.0,57880.0,58070.0,58390.0,58644.0,58915.0,59052.0,59411.0,59848.0,59715.0,59373.0,59208.0,59086.0,59064.0,59170.0,59274.0,59578.0,59931.0,60287.0,60260.0,59859.0,59662.0,60145.0,60264.0,60366.0,59603.0,58985.0,58626.0,58338.0,58304.0,58109.0,58460.0,59105.0,59850.0,60058.0,60414.0,60604.0,61313.0,61700.0,62309.0,62597.0,63079.0,63816.0,64263.0,64616.0,64970.0,65594.0,65885.0,66492.0,67005.0,68188.0,68891.0,69774.0,70022.0,70137.0,70103.0,70141.0,69964.0,69707.0,69904.0,70236.0,70673.0,70665.0,70946.0,70962.0,71700.0,71909.0,72662.0,73182.0,74111.0,75172.0,76262.0,76639.0,76962.0,77054.0,77572.0,78192.0,78400.0,79033.0,79324.0,79766.0,79962.0,80034.0,79893.0,80138.0,80339.0,80787.0,4.3878797328551755
48355,1-Bedroom,78380,TX,Robstown,Corpus Christi,Nueces County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62490.0,62302.0,62312.0,62440.0,61926.0,61158.0,60476.0,60293.0,60238.0,60075.0,60022.0,59930.0,59648.0,59505.0,59238.0,58509.0,58425.0,58241.0,58222.0,57630.0,57035.0,55994.0,54487.0,53333.0,52662.0,52153.0,51209.0,50576.0,50324.0,51131.0,51686.0,52296.0,52560.0,53523.0,55007.0,56086.0,57200.0,58000.0,59536.0,60674.0,61372.0,60937.0,60102.0,59188.0,58874.0,59376.0,60232.0,61208.0,61431.0,61533.0,62054.0,62738.0,63772.0,64315.0,65872.0,67398.0,69006.0,69764.0,70250.0,70735.0,72119.0,74207.0,76496.0,78243.0,79469.0,81413.0,83526.0,85655.0,87599.0,88367.0,88547.0,88315.0,88546.0,88705.0,87498.0,87645.0,87984.0,88607.0,88546.0,89048.0,89533.0,89785.0,89576.0,89195.0,87591.0,86043.0,85478.0,84694.0,83391.0,82212.0,81454.0,81611.0,81287.0,82096.0,83088.0,84789.0,86882.0,87880.0,87771.0,86456.0,85728.0,84991.0,84150.0,81972.0,80011.0,78169.0,76677.0,75646.0,74507.0,74200.0,73732.0,74244.0,75282.0,75709.0,75078.0,74230.0,74136.0,74034.0,74086.0,73303.0,73598.0,73683.0,75065.0,76025.0,76675.0,77200.0,77994.0,78977.0,79644.0,80459.0,81479.0,82787.0,83316.0,83610.0,83121.0,82749.0,82274.0,82194.0,82400.0,82715.0,82791.0,82618.0,82050.0,2.6833542549621545
48209,1-Bedroom,78620,TX,Dripping Springs,Austin-Round Rock,Hays County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308225.0,311520.0,310370.0,309368.0,305664.0,304254.0,302911.0,303269.0,303457.0,303462.0,302740.0,302101.0,304475.0,303542.0,304950.0,305234.0,308751.0,311320.0,314396.0,317663.0,319331.0,319026.0,319029.0,320348.0,322356.0,322619.0,323597.0,326296.0,331833.0,332689.0,332846.0,327420.0,326788.0,329237.0,332912.0,332564.0,324513.0,320889.0,318658.0,319024.0,315403.0,315500.0,316117.0,320039.0,320260.0,322005.0,324252.0,331510.0,337824.0,343343.0,341948.0,339979.0,338144.0,338362.0,336686.0,335279.0,334440.0,334556.0,333715.0,332015.0,336063.0,337106.0,340757.0,341500.0,344344.0,346160.0,350911.0,353121.0,356169.0,354384.0,354447.0,352451.0,345507.0,342694.0,341884.0,346732.0,350081.0,352085.0,354076.0,358784.0,363936.0,371358.0,375573.0,376922.0,379600.0,381141.0,382710.0,379272.0,373760.0,370701.0,364368.0,356914.0,346204.0,338496.0,331749.0,330061.0,329969.0,330335.0,329888.0,330998.0,337007.0,341141.0,345305.0,345168.0,347285.0,349048.0,354496.0,358754.0,360965.0,360523.0,359174.0,357736.0,354043.0,352784.0,353455.0,359452.0,366307.0,370777.0,372256.0,372189.0,374956.0,378507.0,380340.0,380542.0,382233.0,383482.0,386465.0,391377.0,395528.0,400165.0,402675.0,408887.0,412634.0,416944.0,423105.0,430878.0,434375.0,435254.0,431790.0,425459.0,418043.0,413176.0,410321.0,404666.0,398545.0,397767.0,399638.0,402311.0,405838.0,409591.0,417384.0,423266.0,431423.0,436901.0,444517.0,448726.0,455701.0,457935.0,461590.0,460491.0,460710.0,458904.0,456352.0,456839.0,458488.0,462832.0,462475.0,467184.0,467043.0,465465.0,461131.0,462101.0,466119.0,470521.0,473916.0,473598.0,468928.0,462701.0,458202.0,457232.0,462483.0,470932.0,474308.0,475540.0,474529.0,475105.0,471271.0,470279.0,474004.0,476946.0,482055.0,482707.0,481670.0,476343.0,473037.0,467262.0,461821.0,456237.0,455374.0,454440.0,454723.0,457148.0,460925.0,464136.0,468643.0,472828.0,478516.0,486264.0,493959.0,500853.0,506480.0,511338.0,513698.0,514924.0,513743.0,12.638357818474542
48329,1-Bedroom,79703,TX,Midland,Midland,Midland County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95622.0,96153.0,96200.0,96616.0,96805.0,96345.0,95247.0,93702.0,92717.0,92315.0,92196.0,92115.0,91903.0,91614.0,91635.0,91511.0,91434.0,92158.0,93424.0,95437.0,96844.0,97542.0,97972.0,98419.0,99868.0,100585.0,101254.0,101465.0,102063.0,102766.0,103983.0,105061.0,105989.0,106510.0,106428.0,106211.0,104483.0,103149.0,101817.0,101242.0,100966.0,100513.0,100273.0,99876.0,99319.0,99141.0,99547.0,99915.0,100368.0,100563.0,99866.0,98577.0,97373.0,96901.0,95534.0,93061.0,91301.0,89465.0,87694.0,85270.0,84607.0,84636.0,85451.0,86100.0,86216.0,86091.0,86554.0,88398.0,89974.0,91660.0,93673.0,95729.0,95903.0,95465.0,95846.0,97527.0,99020.0,99967.0,100419.0,100055.0,98989.0,97604.0,96087.0,95896.0,96475.0,97585.0,97728.0,97178.0,97408.0,98257.0,100339.0,101986.0,103159.0,104309.0,105680.0,106778.0,107787.0,108265.0,109251.0,110381.0,110463.0,109453.0,107185.0,105841.0,106449.0,107977.0,109221.0,109921.0,109621.0,111254.0,111766.0,111402.0,110113.0,109489.0,109567.0,110271.0,110120.0,109254.0,108739.0,108922.0,110915.0,109956.0,109518.0,109287.0,111089.0,113120.0,115008.0,116563.0,118509.0,120665.0,121875.0,122378.0,122497.0,123545.0,123633.0,123899.0,124175.0,124825.0,125201.0,125431.0,126220.0,126946.0,127940.0,128354.0,127759.0,128421.0,131170.0,135380.0,139679.0,143014.0,146771.0,149413.0,151024.0,152465.0,153387.0,154307.0,153812.0,153265.0,152360.0,151811.0,150136.0,148615.0,146514.0,145392.0,144613.0,143868.0,143377.0,143159.0,144355.0,144704.0,144353.0,142926.0,142267.0,-5.852672072511215
48113,1-Bedroom,75212,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132476.0,131294.0,129967.0,127648.0,125618.0,124119.0,122910.0,121980.0,121322.0,120931.0,120801.0,120913.0,121237.0,121678.0,122726.0,123900.0,125236.0,126192.0,127185.0,128178.0,129144.0,130074.0,130963.0,131806.0,132602.0,133378.0,133866.0,9.61554266177945
48251,1-Bedroom,76009,TX,Alvarado,Dallas-Fort Worth-Arlington,Johnson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64372.0,64848.0,65488.0,66390.0,67076.0,67780.0,68223.0,68551.0,68812.0,68842.0,69135.0,68893.0,69538.0,69913.0,70231.0,70125.0,70697.0,71135.0,71989.0,72532.0,72824.0,73220.0,73204.0,74233.0,74333.0,74506.0,74089.0,74306.0,73951.0,73541.0,72703.0,72330.0,72504.0,73103.0,73949.0,74106.0,73608.0,73055.0,72522.0,72362.0,71683.0,71397.0,71565.0,72225.0,72403.0,71878.0,70260.0,68608.0,66845.0,66167.0,66233.0,66480.0,66865.0,66274.0,65400.0,63842.0,62319.0,61009.0,60599.0,61236.0,62222.0,62468.0,61779.0,60377.0,59664.0,60151.0,61457.0,62029.0,62420.0,62688.0,63251.0,62556.0,61206.0,59681.0,58475.0,57442.0,55663.0,53374.0,50623.0,48384.0,46704.0,45640.0,44796.0,44335.0,44325.0,44707.0,45444.0,46421.0,47583.0,48467.0,49222.0,50160.0,50753.0,50817.0,50611.0,50708.0,50987.0,51046.0,50674.0,50528.0,50425.0,51056.0,51886.0,53008.0,54344.0,55390.0,56065.0,56033.0,55997.0,55984.0,56645.0,56828.0,57473.0,58177.0,59873.0,61864.0,63048.0,64300.0,65261.0,66907.0,68601.0,70495.0,72163.0,74167.0,76228.0,77896.0,77750.0,75850.0,74835.0,75282.0,77465.0,79878.0,80988.0,80970.0,80377.0,79899.0,79189.0,77694.0,76969.0,78124.0,80298.0,82159.0,82459.0,82012.0,82503.0,84734.0,87643.0,90237.0,92545.0,95023.0,97809.0,99470.0,100640.0,100103.0,100504.0,100488.0,101252.0,100978.0,100385.0,101145.0,101728.0,103649.0,104723.0,106534.0,106615.0,107863.0,108737.0,111582.0,113281.0,115175.0,116971.0,117991.0,119645.0,120064.0,121187.0,121392.0,122260.0,122036.0,121056.0,119417.0,118796.0,119043.0,119454.0,119458.0,119375.0,119707.0,120099.0,121178.0,122996.0,125661.0,129269.0,132810.0,136349.0,11.21532110168569
